"Paal Centraal","1419.9150935305645","2026-06-06","2005-09-10","-10.670801169113474","Delft","117.57573111368906","0.05880756891616183","19.498170806570887"
"Furore","1406.9563542837843","2026-06-06","2009-09-06","-51.884612267046805","Krommenie","114.313421538341","0.0579829846407572","12.364953996836915"
"Revival","1406.6722683631467","2026-06-06","1977-08-28","58.40486079417565","Terschuur","120.49860051393959","0.05754911277112226","13.799948092046153"
"MN en W","1404.1197998212026","2026-05-30","1949-05-15","157.93688138342668","Hijum","134.9084884580036","0.0578210652549542","17.10943079533795"
"DTS (S) / Harkema","1400.0579907925087","2026-06-06","2025-09-06","8.834510308485505","Surhuisterveen / Harkema","115.33342904223962","0.0568286524880852","13.234514697637046"
"Lintjo","1396.1648341565026","2026-06-06","1964-04-12","144.2710063850759","Oldeberkoop","116.88166429176114","0.0571153271010808","15.930833704639989"
"Nexus","1395.705825323152","2026-06-06","2013-09-07","-17.808457692635557","Schiedam","115.76429769549028","0.05729992982666958","13.318091907216166"
"VZOD","1392.1206380036883","2026-06-06","1974-05-26","59.20474917464594","Kudelstaart","116.43417315870485","0.057943558702385","15.142759752417103"
"Duko","1390.9690047311547","2026-06-06","1998-09-05","32.11306767370911","Duiven","119.37332060596277","0.05834164240416168","15.460436183445502"
"Joure","1387.5277870852224","2026-06-06","1959-07-05","-112.23265830421155","Joure","115.19789323183912","0.05685541193923133","15.305235302109335"
"Good Luck","1387.279690800526","2026-06-06","1966-01-16","32.49858363915632","Middelharnis","116.86853086643016","0.05815305904398374","18.705867376656254"
"Leeuwarden","1380.0060288252757","2026-06-06","1925-06-14","-96.59844325285735","Leeuwarden","115.02347824840213","0.05581111483620286","14.953189355382763"
"Olympia (T)","1379.547793694474","2026-06-06","1944-04-30","58.47051031473279","Twijzel","114.22563641435693","0.05778010779298888","12.449174550298094"
"Helios","1364.4633301191107","2026-06-06","1977-08-28","67.87421140587526","Castricum","116.95586663797346","0.05850797308246208","13.61074395662979"
"Blauw Zwart","1363.711199845739","2026-06-06","1935-11-10","-9.104218858179365","Wierden","118.6230520572884","0.05742614152319582","17.116184571726972"
"Stadskanaal '74","1359.6702147814935","2026-06-06","1974-09-08","-137.7452627458797","Stadskanaal","115.75925258392203","0.05767382921829671","18.300901648445492"
"Ready '60","1342.0641922920693","2025-11-15","1961-09-17","-92.48537786416591","Roermond","127.41685934700126","0.05808703543028645","12.623441616291831"
"Triade","1340.72914746111","2026-06-06","1992-04-05","312.96600526361294","Langerak","130.23305673309463","0.05886431816550244","20.466705486121654"
"SIOS / Leonidas","1339.1291524099402","2026-06-06","2023-09-09","-2.674777819924657","Wolvega/Noordwolde","114.32501942269855","0.05647181928283803","13.751858090918507"
"Hebbes","1337.721481388299","2026-06-06","1993-12-04","101.91969840046545","Utrecht","123.80669299113883","0.05864067302131027","15.976968625555047"
"SkunK","1330.794382916297","2026-06-06","2000-11-18","74.1190833014573","Nijmegen","123.48818512540618","0.05864768966469268","16.679451246036656"
"OJC '98","1323.4004888152433","2026-06-06","1998-09-05","95.52188953070868","Tilburg","122.27645374045719","0.057436945306940074","14.91354778667588"
"PSV","1322.4636928627438","2026-06-06","1916-11-19","-11.480878958920357","Eindhoven","115.42345487510633","0.055387041871039815","17.953624882464208"
"NKV","1312.1214624763716","2026-06-06","1971-11-28","-44.89670298489068","Nuenen","120.57733210728368","0.05756003471889934","14.97238174612889"
"Stormvogels (W)","1294.5883313034535","2026-06-21","1949-03-13","0.0","Westkapelle","263.2460056957937","0.05694205907910528","13.305424005456914"
"DKB","1289.9629687376168","2026-06-06","2005-09-04","100.70007772337135","Best","115.81853070185187","0.05813893121515553","15.510067040627309"
"Huizen","1287.6206845795125","2026-06-06","1952-09-21","38.77050752366267","Huizen","117.8214192145945","0.05791424314445494","13.177402386855652"
"ESDO","1287.4197118444729","2026-06-06","1992-11-22","121.59198411144826","Kockengen","117.51305523361673","0.05840643894376688","13.951104969964664"
"DTG","1286.7410867320739","2026-06-03","1948-04-25","-25.078839278013675","Wijckel","113.36275556650187","0.057588751608597194","14.422149515079742"
"Club Brothers","1280.955712107575","2026-06-07","1934-09-16","81.91127256339382","Groningen","167.30856334103473","0.05635972642502238","20.11889854421081"
"Arena","1277.5137552524402","2026-06-06","1971-08-29","-24.497621382295392","Rhenen","116.93993680357086","0.05745151289147823","14.22855219679172"
"DWA / Argo","1274.1192406754003","2026-06-06","2008-09-06","17.769853013107422","Winsum/Bedum","119.45266998717727","0.05748113635451506","15.665335360452866"
"Wesstar","1271.1851338942088","2026-06-06","2001-05-13","25.778174859512774","Westervoort","124.2511858134165","0.059253838833906766","15.480517547642698"
"Centrum","1269.8895580115925","2026-03-14","1946-09-15","-8.891147051386952","De Krim","267.2897437749855","0.05888486561912864","12.718455529545476"
"Aurora / DKV (IJ)","1268.773721597591","2026-06-06","2024-09-07","75.7649645770748","Haarlem","113.86632446446899","0.05646357582485","12.153659374208383"
"De Eemvogels","1267.4880692719082","2026-06-21","1993-11-13","0.0","Soest","114.35353396573966","0.059186434223671994","12.556823226730883"
"Ados","1265.467179482293","2026-06-06","1974-09-01","-37.41048543272882","Hoorn","115.39532295193665","0.056892943549199784","13.29329685091383"
"Melynas","1255.8522198116589","2026-05-16","2009-09-06","11.279043276895436","Eerbeek/Brummen","232.87606217218104","0.05870309208896898","13.999006885194946"
"DTS (E)","1255.6720305484318","2026-06-06","1972-09-02","-152.78181431869257","Enkhuizen","118.79263130437712","0.05780389488117668","13.305764738131472"
"Ventura Sport","1247.7304945745236","2026-06-06","1970-10-25","24.950044772649107","Strijen","119.53730524836475","0.056983824247709154","13.997153222067922"
"Kesteren","1242.3502868419632","2026-06-06","1986-11-23","-177.48761533077845","Kesteren","118.33425323775944","0.05836550436536905","13.842923526283995"
"EKCA","1240.7019516959424","2026-06-06","1910-10-16","15.542016171287514","Arnhem","112.03526090765084","0.05612444468059089","16.311553900710827"
"KCD","1235.664279840181","2026-05-30","2004-09-04","-117.84495465724308","Doorn","119.90561291616235","0.05796318301169008","15.680753221497651"
"Gemini","1233.9706136460106","2026-06-06","1995-09-02","48.53806775092016","Gouda","128.77430497720118","0.057605791011880805","15.282186025969205"
"Rheko","1233.813643905319","2026-06-06","1970-09-06","-121.67694073905636","Rheden","112.98923291067874","0.05749759228837695","14.304619821805073"
"Roreko","1232.812099750818","2026-06-04","1978-09-03","-55.72429995243624","De Wijk","116.794585017689","0.058051244506807397","14.973654670816021"
"De Hoeve","1226.6094479769179","2026-06-06","1941-04-27","-40.107285385831574","De Hoeve","121.49265486372177","0.056691204442713077","14.696890395710422"
"Keep Fit '70","1203.2946037220645","2026-06-06","1979-03-11","-67.15436154964527","Roosendaal","117.17536865086271","0.05806323280992873","17.248204796228798"
"Rivalen","1202.701426261806","2026-06-06","1967-09-03","112.94375318773382","Doesburg","121.70009425965783","0.05832721730850381","11.43953288672929"
"RDZ","1202.386592986048","2026-06-06","1941-09-14","-206.5853962015392","Zeist","116.27326017508112","0.05669917701159216","13.12036827755837"
"Vitesse (Be)","1201.273474191973","2026-06-06","1913-10-12","-88.39058978828984","Beilen","121.77561613400202","0.05623725986360467","16.079819509504755"
"Noveas","1199.8366991847658","2026-06-03","1962-06-24","76.16960831609413","Steenwijk","117.33050932001073","0.05806540578501223","19.73194748983486"
"OEC","1196.2169223918113","2026-06-06","1934-01-21","112.81741179356436","Helmond","116.62288396199604","0.05670497459649743","16.318041364692757"
"SDO (H)","1194.4717083571538","2026-06-21","1980-11-30","0.0","Hillegom","123.45857054596037","0.05909099126958722","13.17237832853295"
"Oosterkwartier (H)","1193.7813237331816","2026-06-06","1932-09-25","-319.7951080548137","Haarlem","116.33037565663945","0.055867248896454634","13.824108603545293"
"WSS","1192.2748783795673","2026-06-06","1952-04-20","-262.9485996284516","Oude Pekela","116.92532290594588","0.0566960213349002","17.121166475060583"
"'t Capproen","1181.146314357449","2026-06-06","1973-10-07","-7.369467377532828","Hellevoetsluis","126.06505466929814","0.05882803467137881","12.80123378116627"
"Seolto","1174.065124559476","2026-06-06","1970-09-13","107.95700084270402","Vlissingen","117.56246887816664","0.057160641167858794","14.780084398434882"
"Oranje Zwart (M)","1155.829494231931","2026-06-06","1971-12-12","32.72094377754456","Mijnsheerenland","121.31764218385213","0.05846189996649961","12.72124085293167"
"SIM","1150.07015851224","2026-06-21","1921-06-12","0.0","Nieuwe Brug","231.2756078446732","0.05777475408669048","13.48064792614261"
"Regio '72","1141.6337660926677","2026-06-06","1975-05-04","33.68654076375856","Vaassen","113.95299287217335","0.05825474654852128","15.337418780399293"
"Luctor","1140.9272467081641","2026-06-06","1941-06-22","-8.268971756200926","Terneuzen","118.26184249557892","0.05747082065656946","15.66565627857933"
"Stormvogels (U)","1138.0989898318721","2026-06-06","1971-09-05","114.32856366404553","Uitgeest","116.90939676223437","0.057467314386026404","12.951714505961586"
"De Corvers","1130.8455211114424","2026-06-06","1992-09-06","116.48514498308623","Hilversum","115.33277904137549","0.05571623147877931","22.082530422509063"
"Thor (H)","1129.4066485527574","2026-03-14","1970-08-30","-6.758003229363794","Harmelen","128.3896109037331","0.057475266940769265","13.105947126759604"
"Attila","1127.6914252361228","2026-06-06","1993-01-24","-154.89269694422683","Eindhoven","126.85636739471275","0.05895758436003795","16.394452922128803"
"Springfield","1125.806533383197","2026-06-06","1991-03-24","-15.86146716805024","De Hoeven","122.52648668813042","0.05893903462842879","13.592769748721313"
"De Waterpoort","1125.603526581614","2026-06-06","1971-12-19","16.947278069879076","Sneek","126.88686684178559","0.057209809416537194","15.737822377197116"
"FSC","1113.0572207699888","2026-06-07","2019-09-15","93.22446885716192","Knegsel","141.1484074135986","0.05882816068404011","15.058222413505675"
"SDO (W)","1111.5991748659708","2026-05-30","1946-09-15","-109.10440503650307","Westerhaar-Vriezenveensewijk","116.72054196833125","0.05793720702021461","12.659447252774061"
"Olympia '22","1108.469006698201","2026-06-06","1928-01-15","43.30745169655677","Borculo","118.95349499265072","0.05806968695207523","15.437344203742589"
"Conventus","1103.3708566556638","2026-06-06","2005-09-04","-45.551342733245974","Zwijndrecht","120.51792421794204","0.05797092211658246","13.761101585019954"
"Korwi","1102.4802470132686","2026-06-07","1978-09-03","-26.3583423872642","Winschoten","180.50511371643844","0.05832344765759395","11.201659242945253"
"Maastricht","1100.761600679604","2026-06-07","1998-09-12","-10.0137200301441","Maastricht","142.7597300680267","0.05865086844002073","21.214935733194565"
"Oerterp","1100.4515113581754","2026-06-06","1950-04-30","-203.66129092472397","Ureterp","121.12210407376968","0.05683495369433967","14.883317814052495"
"Koveni","1099.7702144750526","2026-06-06","2005-09-03","-167.48648694299482","Nieuwegein","118.14453436860204","0.057957377647243444","15.248015238585994"
"VIKO","1097.218420648663","2026-05-30","1984-09-02","-0.022357451591233257","Vianen","125.11332049356777","0.05766975002582119","14.2395620659292"
"Focus","1091.4164603738066","2026-06-06","2017-09-10","65.29395928909196","Etten-Leur","121.1751091324","0.058590064368410716","16.016811852039197"
"SEV (Z)","1086.4832109248075","2026-06-06","1971-09-05","114.3351340308484","Zelhem","115.97386722249644","0.05837533589765691","13.043230168928684"
"Westergo","1078.6709603697223","2026-06-06","1975-11-30","-166.93500078488069","Bolsward","117.81271218587366","0.05833173406319861","15.021273317879638"
"WWSV","1076.0205023695855","2026-06-21","1966-09-11","0.0","Wijdewormer","267.29397321017086","0.058659360471013014","11.420999333114015"
"TOP (V)","1074.2289089784742","2026-06-06","1940-12-08","29.268527467071976","Vroomshoop","118.31301860740018","0.05740850572243582","16.215963208303908"
"DOS (W)","1050.2351349464404","2026-06-06","1986-11-23","-797.9707444879523","Westbroek","119.96124133380198","0.05786428727469576","4.981614571795702"
"Meko '74","1043.5735248195192","2026-05-16","1975-09-07","265.85299914447603","Meppel","173.44465457972157","0.05723132351373958","12.862165656116128"
"EKC 2000","1039.4911650235317","2026-06-06","2000-09-09","-4.4811559928687075","Emmen","120.21115667788455","0.0573191087296026","14.47152100136517"
"Débaldérin","1037.52994094582","2026-02-07","1983-11-20","-76.50011884199671","Wageningen","213.8236423003482","0.0595943094101742","10.74273175645563"
"Vlug en Vaardig (A)","1036.6762283687233","2026-06-21","1970-08-30","0.0","Amsterdam","170.13356611818318","0.05713570092679987","13.927597973857802"
"WIK '34","1034.2780512259098","2026-06-06","1933-04-30","24.98013481750479","Damwoude","121.72102601615069","0.05765960196218874","11.917386333176843"
"Koru","1032.3533559954283","2026-05-17","1961-09-10","-100.71087303958757","Uffelte","145.39454489205207","0.05790759632559418","13.957026751265124"
"Eymerick","1018.4004883869312","2026-03-15","1977-10-16","-97.59596002092724","Erymerick","130.49803737207188","0.05948162343272974","12.465877425284477"
"DSO (A)","1016.3873365140417","2026-06-06","1978-09-03","-159.000452120021","Alkmaar","119.40843562520624","0.05820479457516228","13.282131718624376"
"DOC","1015.9014964938611","2026-06-21","1986-09-07","0.0","Bussum","201.82899467052997","0.0566898053710959","10.383183496218798"
"De Hazenkamp","1014.8718385816554","2026-02-07","1983-10-02","100.76067544828481","Nijmegen","225.57565780283718","0.059250332606021854","12.65343289538046"
"NQL","1012.6853866023515","2026-06-21","2011-09-10","0.0","Rinsumageest/Burdaard","184.44325208461052","0.05797607182205123","11.430338462070063"
"Zetten","1011.2208237444394","2026-06-21","2013-04-27","0.0","Zetten","250.927132792656","0.05997944547411138","9.678808668861686"
"Olympia (S)","1000.6763897525917","2026-06-06","1966-09-11","-112.19256973116569","Spijkenisse","121.53651574401181","0.05720527197735489","17.453622997388464"
"Diderna","981.1074557084545","2026-05-26","1966-09-18","33.248205727549816","Dieren","203.87545077787604","0.059400231955749186","15.007789912530939"
"Voltreffers (O)","966.1686693798172","2026-06-06","1982-09-05","45.827059962572434","Oosterhout","121.81232514717138","0.058483638316113515","13.194342538681518"
"KIA","958.9641828472774","2026-05-16","1928-08-26","-42.51429782173818","Koekange","170.60411961533228","0.057984678293668365","12.97253183213121"
"Scheldevogels","952.2122665133916","2026-06-06","1989-05-28","-84.14724391174593","Bergen op Zoom","122.03134269693007","0.058620908902880346","15.242539331356872"
"Kleine Sluis","948.7982892016341","2026-06-06","2014-08-30","15.331830565239443","Anna Paulowna","184.57623956318932","0.05979594503843453","7.436499926481583"
"Vefo","942.6046844822831","2026-05-31","1962-04-29","28.81590305308532","Veeningen-Fort","146.80722346028307","0.0579319732944181","13.857034171926957"
"Celeritas (A)","940.2051338748497","2026-06-06","1967-09-03","-14.727252676044714","Alkmaar","182.11978344071957","0.05740525168613357","11.005318346800305"
"Lemmer","929.7476540277362","2026-06-06","1966-06-12","137.1936272866509","Lemmer","123.83213842677037","0.05821532551411581","13.143483428632704"
"Moedig Voorwaarts","929.0601620132056","2026-05-31","1928-06-24","68.73026760755249","Wapserveen","155.41194326034852","0.05713164615035218","14.056620681586677"
"Vogel","924.7134434976623","2025-01-19","1930-10-12","0.0","Utrecht","284.55801182915064","0.05694050191010067","12.975904400990602"
"WK","921.9769230994407","2026-06-06","1920-07-18","272.5589305876216","Jubbega","127.34407797990052","0.05536419569667883","14.037981646996412"
"KVS '17","883.4714545692673","2026-06-06","2017-09-03","74.34569474927241","Schijndel","137.61103930873486","0.058574705424299434","12.013067945992162"
"Ons Clubje","883.1499286690882","2026-05-30","1927-08-21","57.71907765274557","Glanerbrug","184.65955192856066","0.058325174957068744","9.60267181010452"
"Vakgericht","872.979755494725","2025-05-17","1995-03-11","0.0","Enschede","141.69585781642334","0.05880583874730399","10.87245522114043"
"ZKV (Zu)","855.5515763922575","2026-06-09","1970-10-11","99.84067329655534","Zuidland","227.285937501688","0.05908414234436305","6.623373445043129"
"Nikantes","825.5256199133867","2026-06-06","1996-08-31","8.90617544787142","Hoogvliet","132.7205024863434","0.05793407408081501","17.54097273655741"
"SKV (S)","822.9657130913547","2026-06-06","1991-03-31","48.624914833114985","Sleeuwijk","134.5555201445313","0.05893621301776882","11.424861410015072"
"Oranje Nassau / Triaz","815.0779852466129","2026-06-21","2024-09-14","0.0","Amsterdam","160.94854521537067","0.056371713966230065","5.728434127250312"
"Hilversum","809.4885655394693","2024-05-26","1972-11-26","0.0","Hilversum","267.86427671934837","0.058909271714867935","13.775515360460062"
"Zunobri","807.4149367026068","2026-06-06","1985-11-17","-243.33002129533918","Zuidhorn","139.96507200359068","0.058960209601681045","17.37661720354812"
"Samen Een","797.1290796690223","2026-06-07","1926-10-03","58.42794994598239","Giethoorn","173.0875324235919","0.05837610059254837","13.908655110439213"
"SIOS '61","794.533664895618","2026-05-16","1969-12-07","-12.811565521001967","Velp","231.43100200525558","0.05899987924196463","15.219640588589469"
"SF Deinum","793.9085444665192","2026-06-06","2014-08-30","72.87836343418917","Deinum","132.78026492680468","0.05784822233585334","8.231201067503944"
"DLKV","769.6205549240736","2026-05-16","2000-11-19","-100.92933996586987","Didam","190.84948882878243","0.05883108219330857","11.612321493642156"
"Aladna / De Issel","764.9221787177765","2026-05-16","2012-12-09","368.5454795957472","Aalten","263.85102272252243","0.05994336917256599","7.814043631179649"
"NKC (N)/Wees Kwiek","752.4184612786602","2026-02-08","2024-12-01","-135.8306266756424","Marum","179.7330296340621","0.05800651194208858","6.60495842472681"
"Eureka","735.5540352845998","2026-06-09","1952-09-14","-49.56200745942749","Rotterdam","221.4209463078374","0.057699626063574705","10.852538699373172"
"Purmer","728.2211977231403","2026-06-21","2005-09-11","0.0","Purmerend","144.34270463003986","0.058816249499558236","8.54256885345905"
"DKOD","727.5165830735014","2026-05-30","1970-03-01","-218.49437991836737","Heelsum","144.409818662408","0.056603962219244464","12.839997678577875"
"SGV","707.1364428407028","2026-06-03","1970-08-30","-116.17323027998043","Culemborg","152.11225420561715","0.05839231313446258","10.1119833275216"
"KIOS '45","698.7770177571084","2026-05-30","1945-11-11","-57.37899436981877","Sibculo","182.09803485438843","0.05793175490094558","13.10103175760726"
"BKC (Br)","677.6211386987196","2026-01-24","1930-07-06","156.51128452382966","Breskens","219.07564406871109","0.05879233402336595","10.558483178950492"
"Avereest","668.271434802081","2026-03-14","1950-05-14","-189.82022454222647","Dedemsvaart","180.6442368702085","0.05928058836369556","10.987239608541996"
"Korvesta","661.6770598047402","2026-03-07","1979-09-02","-48.7611065130194","Coevorden","181.24298283368455","0.05934439782776922","11.48997672257111"
"d'Ommerdieck","658.7160734905739","2026-06-21","2001-09-01","0.0","Nieuwleusen","196.6446126304014","0.059326674553812644","10.775872610036402"
"Goorecht","653.9957763276165","2026-03-08","1968-09-01","27.434739144733385","Hoogezand","190.70937467485155","0.05669496494844395","10.441454258098302"
"Groen Zwart","625.3611237336858","2026-06-21","1922-03-05","0.0","Borne","150.54046842282062","0.05735949105485833","10.145960468764196"
"Ten Donck","616.4714457152414","2026-03-12","1963-10-27","-31.08983049521555","Ridderkerk","260.1510850859697","0.05735476994142799","4.302063612550826"
"Hemur Enge","589.8241109659268","2026-06-06","1993-11-20","-258.7058146135645","Amerongen","183.68663896846607","0.05871704715795685","7.28160136601973"
"Stip","588.4989789223365","2026-06-21","2019-05-18","0.0","Rosmalen","223.73126219816547","0.05956616859806977","6.425533394777819"
"Terda","578.1610827591617","2026-06-06","1998-09-05","-105.08069542565272","Breda","166.66711803097587","0.05875549756888898","13.068531929735084"
"Forward","576.5279856632014","2026-06-07","1921-05-29","-59.12960890171587","Steggerda","170.47588795445327","0.05815313849450601","12.371972889743367"
"Volharding","562.0215171936978","2026-01-24","1919-06-15","-263.93314419838237","Ierseke","246.73210849337067","0.0587969675120953","11.191332714400986"
"Het Bosch","545.1366583920212","2026-06-03","1993-11-20","-173.06451103294444","Lexmond","211.48265443712657","0.05969381662413696","10.426644937392053"
"Mariarade","503.2878916066356","2026-05-31","1971-09-26","7.741159296222747","Hoensbroek","195.00060473660417","0.058487548187807215","4.006738464759613"
"Wiko","438.26819582101564","2026-05-26","1967-04-23","-51.99175482389683","Winterswijk","211.7792467372573","0.05833325387084644","12.84753072953041"
